PlantID	PlantID_UPPER	PlantID_LongFormat	PlantID_longFormat_refVersion	Batch	Batch_PlantID	PlantID_Batch	Species	Location	Coverage_mean	Coverage_stdev	GT_percentage	MappingQuality	InsertSize_median	Coverage_rank	Coverage_rank_MEGA	Coverage_bin	Latitude	Longitude	Altitude	Pool	bamFILE	ColorClass_1	Comments
pb0055	PB0055	2x-N702-54_Am_Pla_pb0055	2x-N702-54_Am_Pla_pb0055_v3.5	2x	2x_PB0055	PB0055_2x	Am	Pla	1.1981	15.8773	36.11	41.0335	202	109	33	Low	42.32301828	2.076046979	1196.2	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-54_Am_Pla_pb0055_v3.5.sorted.BXnum.merged.bam	NaN	
pb0056	PB0056	2x-N702-55_Am_Pla_pb0056	2x-N702-55_Am_Pla_pb0056_v3.5	2x	2x_PB0056	PB0056_2x	Am	Pla	1.4036	20.8553	36.03	41.2906	195	160	75	Low	42.32308804	2.076216052	1196.874	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-55_Am_Pla_pb0056_v3.5.sorted.BXnum.merged.bam	Ye	
pb0057	PB0057	2x-N702-56_Am_Pla_pb0057	2x-N702-56_Am_Pla_pb0057_v3.5	2x	2x_PB0057	PB0057_2x	Am	Pla	1.4551	15.5375	35.84	41.4925	200	173	88	Low	42.3231848	2.076459086	1194.379	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-56_Am_Pla_pb0057_v3.5.sorted.BXnum.merged.bam	FR	
pb0058	PB0058	2x-N702-57_Am_Pla_pb0058	2x-N702-57_Am_Pla_pb0058_v3.5	2x	2x_PB0058	PB0058_2x	Am	Pla	2.6823	32.7698	36.45	42.3561	211	813	726	Low	42.32312486	2.076288352	1194.239	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-57_Am_Pla_pb0058_v3.5.sorted.BXnum.merged.bam	FR	
pb0059	PB0059	2x-N705-1_Am_Pla_pb0059	2x-N705-1_Am_Pla_pb0059_v3.5	2x	2x_PB0059	PB0059_2x	Am	Pla	1.8616	16.1261	35.92	41.8854	205	382	296	Low	42.32335306	2.076898606	1178.09125	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N705-1_Am_Pla_pb0059_v3.5.sorted.BXnum.merged.bam	H	
pb0060	PB0060	2x-N702-58_Am_Pla_pb0060	2x-N702-58_Am_Pla_pb0060_v3.5	2x	2x_PB0060	PB0060_2x	Am	Pla	2.6805	19.658	35.96	42.453	201	812	725	Low	42.32323331	2.076726522	1212.536	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-58_Am_Pla_pb0060_v3.5.sorted.BXnum.merged.bam	H	
pb0061	PB0061	2x-N702-59_Am_Pla_pb0061	2x-N702-59_Am_Pla_pb0061_v3.5	2x	2x_PB0061	PB0061_2x	Am	Pla	2.0529	21.1233	35.82	41.9942	200	513	427	Low	42.3228492	2.075938896	1198.678	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-59_Am_Pla_pb0061_v3.5.sorted.BXnum.merged.bam	NaN	
pb0062	PB0062	2x-N702-60_Am_Pla_pb0062	2x-N702-60_Am_Pla_pb0062_v3.5	2x	2x_PB0062	PB0062_2x	Am	Pla	1.7165	20.6245	35.83	41.7707	201	293	207	Low	42.32304681	2.076127445	1195.086	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-60_Am_Pla_pb0062_v3.5.sorted.BXnum.merged.bam	FR	2x_ColourValues
pb0063	PB0063	2x-N702-61_Am_Pla_pb0063	2x-N702-61_Am_Pla_pb0063_v3.5	2x	2x_PB0063	PB0063_2x	Am	Pla	2.4196	20.3463	36.38	42.3569	210	728	641	Low	42.32289318	2.075423301	1192.726	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-61_Am_Pla_pb0063_v3.5.sorted.BXnum.merged.bam	H	
pb0064	PB0064	2x-N702-62_Am_Pla_pb0064	2x-N702-62_Am_Pla_pb0064_v3.5	2x	2x_PB0064	PB0064_2x	Am	Pla	1.9046	17.9526	36.04	42.0083	206	406	320	Low	42.32280735	2.075398747	1198.568	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-62_Am_Pla_pb0064_v3.5.sorted.BXnum.merged.bam	H	
pb0065	PB0065	2x-N702-63_Am_Pla_pb0065	2x-N702-63_Am_Pla_pb0065_v3.5	2x	2x_PB0065	PB0065_2x	Am	Pla	1.3855	16.4819	35.89	41.4444	201	155	70	Low	42.32317588	2.076430567	1194.419	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-63_Am_Pla_pb0065_v3.5.sorted.BXnum.merged.bam	FR	
pb0066	PB0066	2x-N702-64_Am_Pla_pb0066	2x-N702-64_Am_Pla_pb0066_v3.5	2x	2x_PB0066	PB0066_2x	Am	Pla	1.1665	13.807	35.94	41.2371	203	98	26	Low					/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-64_Am_Pla_pb0066_v3.5.sorted.BXnum.merged.bam	FR	
pb0067	PB0067	2x-N702-65_Am_Pla_pb0067	2x-N702-65_Am_Pla_pb0067_v3.5	2x	2x_PB0067	PB0067_2x	Am	Pla	3.9576	40.5471	36.42	42.4317	208	879	784	Low	42.32295287	2.075669443	1187.438	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-65_Am_Pla_pb0067_v3.5.sorted.BXnum.merged.bam	H	
pb0068	PB0068	2x-N702-66_Am_Pla_pb0068	2x-N702-66_Am_Pla_pb0068_v3.5	2x	2x_PB0068	PB0068_2x	Am	Pla	4.0531	29.0836	35.92	42.6419	207	882	785	Low	42.32285797	2.075625861	1169.598	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-66_Am_Pla_pb0068_v3.5.sorted.BXnum.merged.bam	H	
pb0069	PB0069	2x-N702-67_Am_Pla_pb0069	2x-N702-67_Am_Pla_pb0069_v3.5	2x	2x_PB0069	PB0069_2x	Am	Pla	2.8193	24.5781	35.76	42.3259	201	827	740	Low	42.32291937	2.075530415	1192.436	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-67_Am_Pla_pb0069_v3.5.sorted.BXnum.merged.bam	H	
pb0070	PB0070	2x-N702-68_Am_Pla_pb0070	2x-N702-68_Am_Pla_pb0070_v3.5	2x	2x_PB0070	PB0070_2x	Am	Pla	2.6293	37.0194	36.06	42.0959	197	802	715	Low	42.32295994	2.075658148	1191.619	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-68_Am_Pla_pb0070_v3.5.sorted.BXnum.merged.bam	Ye	
pb0071	PB0071	2x-N702-69_Am_Pla_pb0071	2x-N702-69_Am_Pla_pb0071_v3.5	2x	2x_PB0071	PB0071_2x	Am	Pla	3.7059	32.3761	36.29	42.6673	210	873	780	Low	42.32292421	2.075821155	1196.474	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-69_Am_Pla_pb0071_v3.5.sorted.BXnum.merged.bam	H	
pb0072	PB0072	2x-N702-70_Am_Pla_pb0072	2x-N702-70_Am_Pla_pb0072_v3.5	2x	2x_PB0072	PB0072_2x	Am	Pla	1.9626	16.18	35.93	42.1088	203	451	365	Low	42.32293559	2.075527046	1200.358	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-70_Am_Pla_pb0072_v3.5.sorted.BXnum.merged.bam	H	
pb0073	PB0073	2x-N702-71_Am_Pla_pb0073	2x-N702-71_Am_Pla_pb0073_v3.5	2x	2x_PB0073	PB0073_2x	Am	Pla	1.4244	13.9766	36.01	41.4182	203	164	79	Low	42.32324447	2.076738791	1200.339	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-71_Am_Pla_pb0073_v3.5.sorted.BXnum.merged.bam	FR	
pb0074	PB0074	2x-N702-72_Am_Pla_pb0074	2x-N702-72_Am_Pla_pb0074_v3.5	2x	2x_PB0074	PB0074_2x	Am	Pla	1.6814	16.6016	35.87	41.8684	208	272	186	Low	42.32294543	2.075856068	1197.619	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-72_Am_Pla_pb0074_v3.5.sorted.BXnum.merged.bam	H	
pb0075	PB0075	2x-N702-73_Am_Pla_pb0075	2x-N702-73_Am_Pla_pb0075_v3.5	2x	2x_PB0075	PB0075_2x	Am	Pla	2.4325	25.4138	36.3	42.0721	213	735	648	Low	42.32285876	2.075411178	1193.844	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-73_Am_Pla_pb0075_v3.5.sorted.BXnum.merged.bam	FR	
pb0076	PB0076	2x-N702-74_Am_Pla_pb0076	2x-N702-74_Am_Pla_pb0076_v3.5	2x	2x_PB0076	PB0076_2x	Am	Pla	2.2223	21.6569	36	41.94	208	617	531	Low	42.32311653	2.076277789	1196.187	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-74_Am_Pla_pb0076_v3.5.sorted.BXnum.merged.bam	H	
pb0077	PB0077	2x-N702-75_Am_Pla_pb0077	2x-N702-75_Am_Pla_pb0077_v3.5	2x	2x_PB0077	PB0077_2x	Am	Pla	2.5019	22.7374	35.74	42.1376	197	762	675	Low	42.32291414	2.075686225	1171.933	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-75_Am_Pla_pb0077_v3.5.sorted.BXnum.merged.bam	NaN	
pb0078	PB0078	2x-N702-76_Am_Pla_pb0078	2x-N702-76_Am_Pla_pb0078_v3.5	2x	2x_PB0078	PB0078_2x	Am	Pla	1.7304	10.5333	35.61	41.6427	203	300	214	Low	42.32292992	2.075520236	1195.407	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-76_Am_Pla_pb0078_v3.5.sorted.BXnum.merged.bam	FR	
pb0079	PB0079	2x-N702-77_Am_Pla_pb0079	2x-N702-77_Am_Pla_pb0079_v3.5	2x	2x_PB0079	PB0079_2x	Am	Pla	2.187	26.1558	36.6	42.2161	211	603	517	Low	42.3231163	2.07628915	1202.719	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-77_Am_Pla_pb0079_v3.5.sorted.BXnum.merged.bam	mis	2x_ColourValues_mismatch
pb0080	PB0080	2x-N702-78_Am_Pla_pb0080	2x-N702-78_Am_Pla_pb0080_v3.5	2x	2x_PB0080	PB0080_2x	Am	Pla	1.6951	14.6187	35.96	41.769	201	280	194	Low	42.32294	2.075627705	1193.056	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-78_Am_Pla_pb0080_v3.5.sorted.BXnum.merged.bam	FR	
pb0081	PB0081	2x-N702-79_Am_Pla_pb0081	2x-N702-79_Am_Pla_pb0081_v3.5	2x	2x_PB0081	PB0081_2x	Am	Pla	0.8901	9.0233	35.89	40.5409	205	60	8	Low	42.32319856	2.076397615	1188.238	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-79_Am_Pla_pb0081_v3.5.sorted.BXnum.merged.bam	FR	
pb0082	PB0082	2x-N702-80_Am_Pla_pb0082	2x-N702-80_Am_Pla_pb0082_v3.5	2x	2x_PB0082	PB0082_2x	Am	Pla	1.0784	12.7894	35.95	40.9558	205	85	14	Low	42.32293455	2.075582759	1191.636	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-80_Am_Pla_pb0082_v3.5.sorted.BXnum.merged.bam	H	
pb0083	PB0083	2x-N702-81_Am_Pla_pb0083	2x-N702-81_Am_Pla_pb0083_v3.5	2x	2x_PB0083	PB0083_2x	Am	Pla	2.039	23.9068	36.32	41.9456	214	507	421	Low	42.32287885	2.07558069	1192.252	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-81_Am_Pla_pb0083_v3.5.sorted.BXnum.merged.bam	FR	
pb0084	PB0084	2x-N702-82_Am_Pla_pb0084	2x-N702-82_Am_Pla_pb0084_v3.5	2x	2x_PB0084	PB0084_2x	Am	Pla	3.3093	19.8851	35.84	42.5276	214	858	769	Low	42.32280284	2.075416819	1198.063	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-82_Am_Pla_pb0084_v3.5.sorted.BXnum.merged.bam	H	
pb0085	PB0085	2x-N702-83_Am_Pla_pb0085	2x-N702-83_Am_Pla_pb0085_v3.5	2x	2x_PB0085	PB0085_2x	Am	Pla	1.4324	14.8219	35.76	41.3161	201	167	82	Low	42.3229287	2.075684073	1180.779	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-83_Am_Pla_pb0085_v3.5.sorted.BXnum.merged.bam	FR	
pb0086	PB0086	2x-N702-84_Am_Pla_pb0086	2x-N702-84_Am_Pla_pb0086_v3.5	2x	2x_PB0086	PB0086_2x	Am	Pla	2.2703	14.7015	35.73	42.1904	201	643	556	Low	42.3229471	2.075666682	1192.059	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-84_Am_Pla_pb0086_v3.5.sorted.BXnum.merged.bam	H	
pb0087	PB0087	2x-N702-85_Am_Pla_pb0087	2x-N702-85_Am_Pla_pb0087_v3.5	2x	2x_PB0087	PB0087_2x	Am	Pla	4.0766	43.6157	36.39	42.436	209	883	786	Low	42.32317479	2.076400984	1197.858	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-85_Am_Pla_pb0087_v3.5.sorted.BXnum.merged.bam	H	
pb0088	PB0088	2x-N702-86_Am_Pla_pb0088	2x-N702-86_Am_Pla_pb0088_v3.5	2x	2x_PB0088	PB0088_2x	Am	Pla	2.2111	19.1343	35.96	42.1777	204	613	527	Low	42.3229106	2.075408666	1195.041	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-86_Am_Pla_pb0088_v3.5.sorted.BXnum.merged.bam	H	
pb0089	PB0089	2x-N702-87_Am_Pla_pb0089	2x-N702-87_Am_Pla_pb0089_v3.5	2x	2x_PB0089	PB0089_2x	Am	Pla	1.4855	14.8175	35.91	41.5679	200	185	99	Low	42.32294606	2.075746585	1190.734	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-87_Am_Pla_pb0089_v3.5.sorted.BXnum.merged.bam	H	
pb0090	PB0090	2x-N702-88_Am_Pla_pb0090	2x-N702-88_Am_Pla_pb0090_v3.5	2x	2x_PB0090	PB0090_2x	Am	Pla	1.191	8.9442	35.78	41.2579	209	106	31	Low	42.32279509	2.075376453	1198.764	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-88_Am_Pla_pb0090_v3.5.sorted.BXnum.merged.bam	NaN	
pb0091	PB0091	2x-N702-89_Am_Pla_pb0091	2x-N702-89_Am_Pla_pb0091_v3.5	2x	2x_PB0091	PB0091_2x	Am	Pla	2.4842	23.7267	36.34	42.393	213	750	663	Low	42.32290121	2.075416867	1195.305	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-89_Am_Pla_pb0091_v3.5.sorted.BXnum.merged.bam	NaN	
pb0092	PB0092	2x-N702-90_Am_Pla_pb0092	2x-N702-90_Am_Pla_pb0092_v3.5	2x	2x_PB0092	PB0092_2x	Am	Pla	1.9934	21.8926	36.01	41.714	206	473	387	Low	42.32319505	2.076556643	1198.11	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-90_Am_Pla_pb0092_v3.5.sorted.BXnum.merged.bam	FR	
pb0093	PB0093	2x-N702-91_Am_Pla_pb0093	2x-N702-91_Am_Pla_pb0093_v3.5	2x	2x_PB0093	PB0093_2x	Am	Pla	1.768	17.0757	35.81	41.5187	201	322	236	Low	42.32284788	2.075377664	1193.98	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-91_Am_Pla_pb0093_v3.5.sorted.BXnum.merged.bam	FR	
pb0094	PB0094	2x-N702-92_Am_Pla_pb0094	2x-N702-92_Am_Pla_pb0094_v3.5	2x	2x_PB0094	PB0094_2x	Am	Pla	1.9787	16.3483	35.7	41.9594	200	462	376	Low	42.32291248	2.075654943	1197.781	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-92_Am_Pla_pb0094_v3.5.sorted.BXnum.merged.bam	Ye	
pb0095	PB0095	2x-N702-93_Am_Pla_pb0095	2x-N702-93_Am_Pla_pb0095_v3.5	2x	2x_PB0095	PB0095_2x	Am	Pla	2.4514	20.6725	36.19	42.3881	211	741	654	Low	42.32320859	2.076565348	1196.06	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-93_Am_Pla_pb0095_v3.5.sorted.BXnum.merged.bam	FR	
pb0096	PB0096	2x-N702-94_Am_Pla_pb0096	2x-N702-94_Am_Pla_pb0096_v3.5	2x	2x_PB0096	PB0096_2x	Am	Pla	1.9395	16.4491	35.96	42.0123	205	435	349	Low	42.32319989	2.076574304	1204.301	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-94_Am_Pla_pb0096_v3.5.sorted.BXnum.merged.bam	H	
pb0097	PB0097	2x-N702-95_Am_Pla_pb0097	2x-N702-95_Am_Pla_pb0097_v3.5	2x	2x_PB0097	PB0097_2x	Am	Pla	1.6426	12.5575	35.7	41.8155	204	254	168	Low	42.32288345	2.075643911	1166.928	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-95_Am_Pla_pb0097_v3.5.sorted.BXnum.merged.bam	Ye	
pb0098	PB0098	2x-N702-96_Am_Pla_pb0098	2x-N702-96_Am_Pla_pb0098_v3.5	2x	2x_PB0098	PB0098_2x	Am	Pla	0.7967	6.5106	35.85	40.4945	208	44	5	Low	42.32293591	2.075471926	1202.595	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N702-96_Am_Pla_pb0098_v3.5.sorted.BXnum.merged.bam	NaN	
pb0099	PB0099	2x-N701-1_Am_Pla_pb0099	2x-N701-1_Am_Pla_pb0099_v3.5	2x	2x_PB0099	PB0099_2x	Am	Pla	2.2334	15.1219	36.03	41.3821	226	623	537	Low	42.32314466	2.07634445	1197.18	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-1_Am_Pla_pb0099_v3.5.sorted.BXnum.merged.bam	Ye	
pb0100	PB0100	2x-N701-2_Am_Pla_pb0100	2x-N701-2_Am_Pla_pb0100_v3.5	2x	2x_PB0100	PB0100_2x	Am	Pla	2.1398	20.4141	36.1	41.3259	223	573	487	Low	42.32288566	2.075456602	1192.789	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-2_Am_Pla_pb0100_v3.5.sorted.BXnum.merged.bam	H	
pb0101	PB0101	2x-N701-3_Am_Pla_pb0101	2x-N701-3_Am_Pla_pb0101_v3.5	2x	2x_PB0101	PB0101_2x	Am	Pla	1.9846	16.6158	36.16	41.3387	224	468	382	Low	42.32278726	2.074670315	1198.815	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-3_Am_Pla_pb0101_v3.5.sorted.BXnum.merged.bam	NaN	
pb0102	PB0102	2x-N701-4_Am_Pla_pb0102	2x-N701-4_Am_Pla_pb0102_v3.5	2x	2x_PB0102	PB0102_2x	Am	Pla	1.5318	17.2042	36.24	40.7436	218	203	117	Low	42.32286705	2.075239502	1195.996	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-4_Am_Pla_pb0102_v3.5.sorted.BXnum.merged.bam	NaN	
pb0103	PB0103	2x-N701-5_Am_Pla_pb0103	2x-N701-5_Am_Pla_pb0103_v3.5	2x	2x_PB0103	PB0103_2x	Am	Pla	1.3053	22.3817	36.45	40.419	223	134	53	Low	42.32281038	2.074721537	1202.418	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-5_Am_Pla_pb0103_v3.5.sorted.BXnum.merged.bam	Ye	
pb0104	PB0104	2x-N701-6_Am_Pla_pb0104	2x-N701-6_Am_Pla_pb0104_v3.5	2x	2x_PB0104	PB0104_2x	Am	Pla	1.922	25.2197	36.21	41.1917	223	414	328	Low	42.32265042	2.07394946	1190.75	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-6_Am_Pla_pb0104_v3.5.sorted.BXnum.merged.bam	H	
pb0105	PB0105	2x-N701-7_Am_Pla_pb0105	2x-N701-7_Am_Pla_pb0105_v3.5	2x	2x_PB0105	PB0105_2x	Am	Pla	1.4588	20.1463	36.29	40.6879	222	174	89	Low	42.32284645	2.075257864	1198.267	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-7_Am_Pla_pb0105_v3.5.sorted.BXnum.merged.bam	H	
pb0106	PB0106	2x-N701-8_Am_Pla_pb0106	2x-N701-8_Am_Pla_pb0106_v3.5	2x	2x_PB0106	PB0106_2x	Am	Pla	1.2232	19.1138	36.36	40.4327	220	114	38	Low	42.32280941	2.075323738	1196.991	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-8_Am_Pla_pb0106_v3.5.sorted.BXnum.merged.bam	NaN	
pb0107	PB0107	2x-N701-9_Am_Pla_pb0107	2x-N701-9_Am_Pla_pb0107_v3.5	2x	2x_PB0107	PB0107_2x	Am	Pla	2.0175	12.2575	36.09	41.5061	225	493	407	Low	42.32280142	2.075020771	1194.834	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-9_Am_Pla_pb0107_v3.5.sorted.BXnum.merged.bam	Ye	
pb0108	PB0108	2x-N701-10_Am_Pla_pb0108	2x-N701-10_Am_Pla_pb0108_v3.5	2x	2x_PB0108	PB0108_2x	Am	Pla	2.3458	25.1744	36.4	41.4682	216	685	598	Low	42.32288977	2.075153344	1186.696	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-10_Am_Pla_pb0108_v3.5.sorted.BXnum.merged.bam	H	
pb0109	PB0109	2x-N701-11_Am_Pla_pb0109	2x-N701-11_Am_Pla_pb0109_v3.5	2x	2x_PB0109	PB0109_2x	Am	Pla	2.4035	22.717	36.27	41.5236	218	719	632	Low	42.32274454	2.074466107	1210.926	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-11_Am_Pla_pb0109_v3.5.sorted.BXnum.merged.bam	mis	2x_ColourValues_mismatch
pb0110	PB0110	2x-N701-12_Am_Pla_pb0110	2x-N701-12_Am_Pla_pb0110_v3.5	2x	2x_PB0110	PB0110_2x	Am	Pla	2.5485	24.4318	36.34	41.7024	215	782	695	Low	42.32276607	2.074556575	1213.065	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-12_Am_Pla_pb0110_v3.5.sorted.BXnum.merged.bam	H	
pb0111	PB0111	2x-N701-13_Am_Pla_pb0111	2x-N701-13_Am_Pla_pb0111_v3.5	2x	2x_PB0111	PB0111_2x	Am	Pla	2.2032	20.1153	36.32	41.6382	213	608	522	Low	42.3227846	2.075280122	1208.875	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-13_Am_Pla_pb0111_v3.5.sorted.BXnum.merged.bam	NaN	
pb0112	PB0112	2x-N701-14_Am_Pla_pb0112	2x-N701-14_Am_Pla_pb0112_v3.5	2x	2x_PB0112	PB0112_2x	Am	Pla	1.2528	13.4094	36.31	40.3787	230	119	41	Low	42.32286437	2.075247534	1194.659	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-14_Am_Pla_pb0112_v3.5.sorted.BXnum.merged.bam	H	
pb0113	PB0113	2x-N701-15_Am_Pla_pb0113	2x-N701-15_Am_Pla_pb0113_v3.5	2x	2x_PB0113	PB0113_2x	Am	Pla	1.542	17.1249	36.21	40.8302	216	209	123	Low	42.32275553	2.074738829	1222.321	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-15_Am_Pla_pb0113_v3.5.sorted.BXnum.merged.bam	H	
pb0114	PB0114	2x-N701-16_Am_Pla_pb0114	2x-N701-16_Am_Pla_pb0114_v3.5	2x	2x_PB0114	PB0114_2x	Am	Pla	1.1672	11.3043	36.28	40.4056	221	100	27	Low	42.3228606	2.075267114	1195.687	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-16_Am_Pla_pb0114_v3.5.sorted.BXnum.merged.bam	H	
pb0115	PB0115	2x-N701-17_Am_Pla_pb0115	2x-N701-17_Am_Pla_pb0115_v3.5	2x	2x_PB0115	PB0115_2x	Am	Pla	1.8592	18.6845	36.2	41.0718	221	381	295	Low					/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-17_Am_Pla_pb0115_v3.5.sorted.BXnum.merged.bam	NaN	
pb0116	PB0116	2x-N701-18_Am_Pla_pb0116	2x-N701-18_Am_Pla_pb0116_v3.5	2x	2x_PB0116	PB0116_2x	Am	Pla	2.2425	18.062	36.13	41.4475	219	629	543	Low	42.32285064	2.075107551	1196.562	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-18_Am_Pla_pb0116_v3.5.sorted.BXnum.merged.bam	FR	
pb0117	PB0117	2x-N701-19_Am_Pla_pb0117	2x-N701-19_Am_Pla_pb0117_v3.5	2x	2x_PB0117	PB0117_2x	Am	Pla	1.8254	12.9267	36.05	41.0145	222	359	273	Low	42.3229004	2.07523318	1189.466	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-19_Am_Pla_pb0117_v3.5.sorted.BXnum.merged.bam	NaN	
pb0118	PB0118	2x-N701-20_Am_Pla_pb0118	2x-N701-20_Am_Pla_pb0118_v3.5	2x	2x_PB0118	PB0118_2x	Am	Pla	1.6237	13.8253	36.22	40.9778	220	244	158	Low	42.32287562	2.075262704	1192.493	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N701-20_Am_Pla_pb0118_v3.5.sorted.BXnum.merged.bam	H	
